gene,log2FC,pvalue,neglog10p
CLMP,0.0027984035440871717,0.3385302538311436,0.47040251301067515
AP001970.1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
GRAMD1B,-0.012796082407874831,0.036560583292308206,1.4369868829043226
SCN3B,0.007493850604538402,9.229274748814436e-07,6.034785371550671
ZNF202,0.0905439242712433,3.4243522522106846e-49,10.0
OR8D4,0.0007598784194528875,0.08326450676424414,1.0795400857228503
OR4D5,0.0007598784194528875,0.08326450676424414,1.0795400857228503
OR10G4,0.0005065856129685917,0.15732549492643716,0.8032008930658616
VWA5A,0.1106679138644448,5.6713486696622104e-46,10.0
OR8G1,0.0005065856129685917,0.15732549492643708,0.8032008930658618
TBRG1,0.3719306362294705,1.3226052436344541e-211,10.0
SIAE,0.9247691431191577,0.0,10.0
SPA17,0.05202506242553172,4.762002517387397e-28,10.0
NRGN,0.2249010480863921,9.643925517990897e-110,10.0
AP000866.5,0.02476289225803669,6.026669535049215e-14,9.999738343905491
VSIG2,0.015241763707553454,9.471796759340086e-10,8.97997879532988
ESAM,0.23335098159133666,2.6768315255495155e-110,10.0
AP000866.2,0.06607986163921524,2.2399464898104815e-40,10.0
MSANTD2,0.4628551587274333,3.363104192965536e-275,10.0
AP000866.6,0.08750406263015816,3.2186015525781243e-60,10.0
AP000866.1,0.10146545704835999,8.399249268709122e-53,10.0
ROBO3,0.01499090825904495,5.347678877120826e-06,5.271826558484029
ROBO4,-0.0028555830600165907,0.18488588093878713,0.7330962528271355
CCDC15-DT,0.011145845600299461,2.723021287102678e-07,6.564789502913766
CCDC15,0.09500256168464424,1.3015441156474292e-51,10.0
SLC37A2,0.016249391026737232,3.302094353379969e-06,5.481197369560051
TMEM218,0.18653706891821076,1.4157409909296806e-111,10.0
PKNOX2,0.032865211174318884,2.6956294622230915e-09,8.55352039128682
AP001007.1,6.414099936298762e-08,0.9998571174595716,6.205748900723472e-05
FEZ1,0.06703211881168857,9.695834602275724e-38,10.0
EI24,0.08284800172821667,1.253546451353974e-45,10.0
STT3A,0.23141695894468464,2.4631056785885486e-124,10.0
CHEK1,0.039033243619441264,9.000753175403571e-24,9.999999999999961
ACRV1,0.0010131712259371835,0.04548657234186341,1.3421167874098325
PATE2,0.0012664640324214793,0.025328755274128856,1.596386150415858
AP000842.3,0.0020265348748724553,0.0323421932155802,1.4902305313512636
HYLS1,0.04986856047698662,5.267614659338321e-30,10.0
PUS3,0.019568026347067422,4.4296858943162874e-10,9.26522529348866
AP000842.2,0.0017731779273887967,0.034676379412514335,1.4599662525977086
DDX25,0.0010131712259371835,0.04548657234186341,1.3421167874098325
VSIG10L2,0.00025354937048174776,0.7384949926431698,0.13165244501199538
CDON,0.3948835145794556,6.24396842536653e-216,10.0
AP000821.1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
AP001893.3,0.0010131712259371835,0.04548657234186341,1.3421167874098325
RPUSD4,0.22947049598331093,3.1322070752761198e-142,10.0
AP001893.1,0.0037994562382638007,0.0002707935484990158,3.567361526302176
FAM118B,0.4724306616880014,1.5997120702780501e-256,10.0
SRPRA,0.34951098469561787,2.2440327958400054e-189,10.0
FOXRED1,0.20461738783510916,1.5895378488793576e-104,10.0
TIRAP,0.09872528096726213,4.017409663680708e-55,10.0
AP001318.1,0.00025335694748365885,0.5635565583937999,0.24906249166907551
AP001318.2,0.01017552273187136,6.856419492043467e-07,6.163839282427992
DCPS,0.07629322734881645,7.707512893665841e-25,9.999999999999996
GSEC,0.0061227095461239,0.0003525363709137507,3.452795947332831
ST3GAL4,0.053780524079050894,4.971550096577175e-18,9.999999978408832
KIRREL3,0.0033987506085155586,0.0561601985725513,1.2505713645135768
KIRREL3-AS1,1.9242299808880023e-07,0.999752457466479,0.00010751962129853093
AP002833.1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
AP001993.1,0.0007598784194528875,0.08326450676424414,1.0795400857228503
LINC02712,-0.0025322866548493288,0.0075105842437242715,2.1243262723989673
LINC02725,0.012896027753493532,2.636530477400095e-06,5.578950732122101
ETS1,0.009717770906292278,0.25089713752870435,0.6005042933252853
AP001122.1,0.0010132995079359093,0.1570593104329621,0.8039363133677612
FLI1,-0.1717257724209545,1.9977352553336032e-54,10.0
SENCR,0.0002534852294823847,0.7051320102877028,0.15172956951074665
KCNJ1,0.003991048658262884,0.005652818295746409,2.247734966599338
KCNJ5,0.019023020225994162,7.572067334283699e-10,9.066914426198455
C11orf45,0.021975864174637698,8.313230542084662e-14,9.999639110971787
TP53AIP1,6.414099936298762e-08,0.9998571174595716,6.205748900723472e-05
ARHGAP32,1.1825902943199786,0.0,10.0
BARX2,0.005635490009394742,0.0017936201172627118,2.7462695094568685
LINC01395,0.0007598784194528875,0.08326450676424414,1.0795400857228503
AP003327.2,0.0013720124114856053,0.24239639309960656,0.6154738466557599
TMEM45B,0.4733276659785844,9.195434774744965e-238,10.0
NFRKB,0.21576646986410192,5.5398051916066356e-105,10.0
PRDM10,0.16066317278935077,7.33842308936938e-79,10.0
LINC00167,0.0048130123101971616,0.0009160707525675062,3.038070934968509
APLP2,1.1253658356100622,0.0,10.0
ST14,0.43292351339509505,7.747500099036581e-200,10.0
ZBTB44,0.34316589321743,5.997947232896837e-180,10.0
ZBTB44-DT,0.20291532751971708,6.365755883293518e-121,10.0
ADAMTS8,0.004052749044748096,0.00015980029672683045,3.7964221468239083
ADAMTS15,0.0023422178970743898,0.07760971536542383,1.1100839087815866
C11orf44,0.00025329280648429586,0.31737180895174844,0.49843165261899913
LINC02551,0.00643807186332902,0.0002939232832859253,3.5317658619434407
AP003486.1,0.014290907657175137,1.4568987472725189e-08,7.833599862311062
SNX19,0.43406553116595237,1.941816487087839e-228,10.0
NTM,-0.02075091272812854,0.018621397535923182,1.7299877259975434
AP003025.1,0.001773113786389434,0.01956644206268469,1.7084881365078177
AP003025.2,6.414099936298762e-08,0.9998571174595716,6.205748900723472e-05
AP000844.2,6.414099936298762e-08,0.9998571174595716,6.205748900723472e-05
OPCML,0.03320724160714561,4.37553980762285e-20,9.999999999809972
LINC02743,0.00025329280648429586,0.31737180895174844,0.49843165261899913
IGSF9B,0.14642966204318486,6.61206861668845e-69,10.0
LINC02731,0.013722135150646405,2.6348839749643817e-08,7.577593374720645
AP000911.1,0.0010131712259371835,0.04548657234186341,1.3421167874098325
JAM3,-0.0019369746885443337,0.526739963275594,0.2784037307879656
NCAPD3,0.232092910592597,9.654366735718284e-104,10.0
AP001775.2,0.0007598784194528875,0.0832645067642441,1.0795400857228505
VPS26B,0.296255881757491,3.6059982498293245e-162,10.0
THYN1,0.11662362009673541,8.743640949177857e-69,10.0
ACAD8,0.549271355003915,1.3536860849762243e-306,10.0
GLB1L3,1.0312621901726984,0.0,10.0
GLB1L2,0.19736349411349313,1.3668448514282607e-106,10.0
B3GAT1,0.33643979546660785,2.008403953494306e-158,10.0
AP004608.1,0.8341602101064904,0.0,10.0
AP004550.1,0.02033206515276786,6.117622278658075e-12,9.97421248958706
AP001999.3,0.001266720596418931,0.16509786248289957,0.7822585492354563
AP003062.2,0.0004014595999800294,0.31737180895174844,0.49843165261899913
LINC02697,0.00025329280648429586,0.31737180895174844,0.49843165261899913
FAM138D,0.00025329280648429586,0.31737180895174844,0.49843165261899913
IQSEC3,0.00028723132274496247,0.8796789976998296,0.05567577661910521
AC026369.3,0.002915995522001807,0.1012130698807187,0.994763401982442
SLC6A12,-0.0009073021418762425,0.4284463389239196,0.3681035637644624
SLC6A13,-0.000506200766972414,0.5637869603273811,0.24888497294813927
AC007406.5,0.009669257823899585,8.259337530174798e-06,5.0830495272387965
KDM5A,0.4983604962978001,6.198100790123195e-226,10.0
CCDC77,0.09740851045137841,1.0317183317627969e-46,10.0
B4GALNT3,0.9510361938897336,0.0,10.0
NINJ2,1.0547541172613637,0.0,10.0
AC006205.2,0.0025329280648429585,0.0015578704714304607,2.8074686265405195
AC006205.1,0.0005065856129685917,0.15732549492643708,0.8032008930658618
AC021054.1,0.2918863003070354,1.4248325349788717e-143,10.0
WNK1,2.006904425349452,0.0,10.0
AC004765.1,0.001013363648935272,0.20555014718552422,0.6870822076928383
RAD52,0.24558985646362308,3.943665576530708e-133,10.0
AC004803.1,0.04114498778298857,7.798595237709055e-29,10.0
ERC1,1.190750530731253,0.0,10.0
AC004672.1,0.003292806484295846,0.0003087577655068992,3.5103819700797003
AC004672.2,0.00025335694748365885,0.5635565583937999,0.24906249166907551
LINC00942,0.0005066497539679547,0.3171649438960121,0.49871482094599107
WNT5B,0.5875103872773713,1.18308022469329e-201,10.0
FBXL14,0.04674348926531505,6.146453231218895e-26,10.0
ADIPOR2,0.28407996076437725,4.7121780789167916e-147,10.0
AC005343.1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
CACNA2D4,0.008001526614496164,0.00019344580687784567,3.7134404550829356
AC005343.4,0.0007598784194528875,0.0832645067642441,1.0795400857228505
AC005342.2,-0.0010127863799410056,0.15721698152467725,0.8035005459074636
LINC00940,0.043993999437790206,4.4484588522770413e-29,10.0
DCP1B,0.32085225692556407,1.9452408031917105e-171,10.0
CACNA1C,0.004619390369381873,0.7010369557546341,0.15425908716786962
AC005342.1,0.0017730496453900709,0.00813481783337502,2.0896521626306757
CACNA1C-IT2,0.00025329280648429586,0.31737180895174844,0.49843165261899913
AC005414.1,0.007178664988570804,1.861619525029211e-05,4.73010674185305
CACNA1C-AS2,0.0005067138949673177,0.4139479216683543,0.3830542934474505
CACNA1C-AS1,0.0032931913302920238,0.009199158352031922,2.036251900519173
LINC02371,0.0007598784194528875,0.0832645067642441,1.0795400857228505
FKBP4,0.019949650004762055,4.2515782516596924e-12,9.981917361574363
ITFG2-AS1,0.2149381864220382,3.2848742436930618e-139,10.0
AC005841.1,0.00759929732252378,9.099618307515551e-06,5.0409720515673815
ITFG2,0.6567178603104831,0.0,10.0
NRIP2,0.006734228749082966,3.509641304030928e-05,4.454736030046387
TEX52,0.0012664640324214793,0.025328755274128843,1.5963861504158583
FOXM1,0.01634056750750944,3.658043054760592e-11,9.864611522572696
RHNO1,0.03447412708637425,4.251087438396931e-21,9.999999999981538
TULP3,0.22991731731143117,5.4511269941369746e-127,10.0
AC005911.1,0.002786541576324069,0.016219657596853298,1.7899583154723608
TEAD4,0.009475393566091242,0.0016187845025918762,2.790810935143571
AC125807.2,-0.0005064573309698658,0.15732548826910242,0.8032009114433268
TSPAN9,0.7736224491728387,0.0,10.0
TSPAN9-IT1,0.0055726341656525975,3.1080979356500737e-05,4.507503907810864
AC005912.2,0.003039577818810913,0.001328254966286547,2.876718518910719
AC005865.2,0.03929364155627427,5.12174701021811e-19,9.999999997775653
LINC02827,0.015581138075052096,1.5505104358070409e-09,8.782381725378453
LINC02417,0.00025329280648429586,0.31737180895174844,0.49843165261899913
PRMT8,0.07309434285141038,7.4386855763870415e-34,10.0
AC005908.2,0.00025329280648429586,0.31737180895174844,0.49843165261899913
AC005908.3,0.0005065856129685917,0.15732549492643708,0.8032008930658618
CRACR2A,0.0007076069170791552,0.9004507478893986,0.04554003682712178
AC006207.1,-0.0005063290489711398,0.41426322989123293,0.38272361297395086
PARP11,0.17248813448179223,9.430825409314913e-75,10.0
AC005842.1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
AC084375.1,0.18504323539562403,2.2180554974973275e-101,10.0
CCND2-AS1,0.00798241802152258,0.0003124012652167053,3.5052870768920927
CCND2,0.007130492924365628,0.2372947085702263,0.6247119458152924
TIGAR,0.037721160553800925,5.822288069108869e-12,9.975422852470892
FGF6,0.00025329280648429586,0.31737180895174844,0.49843165261899913
C12orf4,0.3034553871439305,2.1371393560360634e-178,10.0
RAD51AP1,0.03148254284389764,8.620686562765286e-17,9.9999996256085
DYRK4,0.09960890840487063,1.3232760930092568e-56,10.0
AKAP3,0.033293616332968394,5.3306164703862513e-20,9.999999999768495
AC005832.1,0.0005065856129685917,0.15732549492643708,0.8032008930658618
NDUFA9,0.2519085856938348,1.788023209440656e-134,10.0
GAU1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
GALNT8,0.004202439500467972,0.05380995007517482,1.2691374100842747
AC005833.2,-0.001414208459841649,0.0555316432215561,1.2554594744668568
LINC02443,0.0017732420683881597,0.05199019433895341,1.284078558338557
AC006206.2,0.8947866669479003,0.0,10.0
AC006206.1,0.07104279917081091,4.268774828824169e-39,10.0
AC007848.2,0.00025329280648429586,0.31737180895174844,0.49843165261899913
AC007848.1,0.3256922154458902,1.0807593792572654e-195,10.0
NTF3,0.03477097472062902,3.2912304790170226e-19,9.999999998570637
ANO2,-0.003777062632035288,0.19234311485081315,0.7159233549375443
VWF,-0.005346083645155094,0.1639914047950219,0.785178913565006
AC005845.1,0.0007600708424509763,0.31693585532274243,0.4990286256523027
CD9,0.31505198688073077,3.931317698282796e-153,10.0
PLEKHG6,0.05398525002059649,9.259642397680104e-28,10.0
TNFRSF1A,0.36599319752608045,4.358080770301497e-175,10.0
SCNN1A,0.4003627813135865,3.1586434115279396e-204,10.0
LTBR,0.3650588396891667,2.6607153501375293e-194,10.0
AC005840.2,0.013469612036154464,8.977739589925635e-07,6.046784624085357
CD27-AS1,0.19722385049538163,1.579349950524206e-110,10.0
CD27,-0.010931311849125587,1.5050843367894606e-07,6.822150708097631
TAPBPL,0.148316174479593,1.6077210692645895e-67,10.0
VAMP1,0.02223109211026229,3.432820771320067e-10,9.35331982782547
AC005840.4,0.004349788182732555,0.008667794420207944,2.0620913926680453
MRPL51,0.014882703478086968,2.0001253890460826e-11,9.920814215995183
NCAPD2,0.18249649530692638,6.331663955172023e-82,10.0
AC006064.5,0.0012665281734208422,0.05867778717693925,1.2315262716442636
AC006064.3,0.01129369168879838,3.145448277348551e-08,7.500938934185518
GAPDH,0.033153127096519644,1.571901925724887e-11,9.9365952557445
AC006064.4,0.00025329280648429586,0.31737180895174844,0.49843165261899913
IFFO1,-0.011584294928527725,2.142956453646934e-05,4.668984627422967
NOP2,0.1184591613370103,5.657188459532557e-59,10.0
CHD4,0.461896812249041,1.2386869567044974e-193,10.0
AC006064.2,0.011800213160767608,7.413544959873959e-09,8.124155110497002
LPAR5,-0.003797649391122228,0.02197981546995411,1.65797595601113
ACRBP,0.003948649287749341,0.030944369366760573,1.509418362216487
ING4,0.17900215597703156,3.051010620774355e-91,10.0
AC125494.1,0.00531953378216639,0.0002482765895282971,3.6050640540437624
ZNF384,0.25224524520962044,8.025911722648274e-138,10.0
PIANP,0.00025329280648429586,0.31737180895174844,0.49843165261899913
COPS7A,0.11242713606400587,9.424619276214308e-56,10.0
AC125494.2,0.002532992205842321,0.003867214016871697,2.4126017815857086
MLF2,0.18043961613793408,1.8037096584139975e-108,10.0
PTMS,0.03074220536338491,1.9290946792753065e-15,9.999991622129066
LAG3,-0.0012658226224278495,0.1964827114690512,0.7066756569958161
CD4,-0.03700031049109956,5.824574802493804e-15,9.999974704929697
GPR162,0.004559911926710954,0.003413941609432146,2.466743898419904
P3H3,-0.0028899999233291942,0.04168917265109641,1.3799767226045374
GNB3,-0.0017724723763958045,0.034719310076580606,1.4594289122248283
CDCA3,0.008761149389219998,2.9798256302372712e-05,4.525807691242446
USP5,0.10029369155109788,3.145119127100291e-45,10.0
TPI1,0.16778890288949927,7.172887848002894e-87,10.0
SPSB2,0.06671211958105197,7.00144606048219e-38,10.0
LRRC23,0.37649268433170713,2.5229039281224493e-192,10.0
U47924.3,0.00202640659287373,0.01136395926251538,1.9444703279820905
ENO2,0.07195562443445902,2.3603080393754917e-30,10.0
ATN1,0.19659543511394856,1.4765706129874847e-80,10.0
C12orf57,0.028814834090713042,2.9682934463048452e-19,9.999999998710887
U47924.2,0.012411539940728586,3.329194042309889e-11,9.875196109667868
PTPN6,0.15690031517642195,2.181780426814473e-66,10.0
MIR200CHG,0.03250894527207022,1.6676905210660247e-22,9.999999999999275
U47924.1,0.014439523437666413,9.627150328877943e-08,7.0160513664500685
PHB2,0.10263439668510756,2.6962799703393997e-48,10.0
EMG1,0.15660411125009271,4.0332932039210353e-81,10.0
LPCAT3,0.23788305939822602,6.981024032140688e-119,10.0
C1S,0.12190084124042791,1.8696938304915357e-50,10.0
C1R,0.047579595468528815,1.4386349880186978e-18,9.999999993752088
C1RL,0.7283319112847478,0.0,10.0
C1RL-AS1,0.4084306625466151,6.731424292325113e-220,10.0
RBP5,0.012201993465744451,6.222995639973922e-08,7.205303176900064
AC018653.3,0.006882844529574239,0.00030454111187624934,3.51635392838623
CLSTN3,0.19279043672239587,9.359421672552413e-83,10.0
AC018653.1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
PEX5,0.07410695058714907,1.474529427310117e-39,10.0
CD163L1,-0.004261783206577719,0.01588862356451667,1.7989137214706563
CD163,-0.009057348899566067,0.0004950555938258192,3.305345940135868
APOBEC1,0.0005065856129685917,0.15732549492643716,0.8032008930658616
DPPA3,0.00025329280648429586,0.31737180895174844,0.49843165261899913
CLEC4C,-0.0002529721014874809,0.7817011679331144,0.10695923911112144
NANOG,0.0010132995079359093,0.15705931043296198,0.8039363133677614
SLC2A14,0.14117677690286676,1.453048489887219e-74,10.0
SLC2A3,-0.02525344791750896,3.622402584961682e-06,5.440991295950869
AC006511.6,0.0017733062093875226,0.07039769240567059,1.1524415759214963
AC006511.4,0.00025329280648429586,0.31737180895174844,0.49843165261899913
FOXJ2,0.09623255363674546,1.9084829519140625e-48,10.0
C3AR1,-0.003038155817665519,0.045366302304796824,1.3432666166042444
NECAP1,0.2590009829533966,3.00229629820132e-153,10.0
CLEC4A,0.019678953791367002,1.1999033154721284e-08,7.917249333183226
ZNF705A,0.0005065856129685917,0.15732549492643716,0.8032008930658616
FAM66C,0.03673504949691492,4.406186333328957e-21,9.999999999980863
AC092111.2,0.00025335694748365885,0.5635565583937999,0.24906249166907551
AC092111.1,0.0017735627733849748,0.14370362736300557,0.8425322689758441
FAM90A1,0.0010132353669365464,0.1023467705759459,0.9899258559789329
LINC02449,0.0030400909468058165,0.028122673997735246,1.5509433859753163
AC092745.5,0.19735117854923812,3.972307460323618e-96,10.0
AC092745.4,0.005721185805144508,0.00043960777028487414,3.356934541019486
LINC00937,0.06103434459991864,4.674327791201582e-32,10.0
AC092745.1,0.0027863491533259804,0.004469738122298722,2.3497179113066022
CLEC6A,0.0031878087533060095,0.0026093597886961773,2.5834660179117024
CLEC4D,1.9242299808880023e-07,0.999752457466479,0.00010751962129853093
CLEC4E,0.0005066497539679547,0.3171649438960121,0.49871482094599107
AICDA,0.00025329280648429586,0.31737180895174844,0.49843165261899913
MFAP5,0.0005066497539679547,0.3171649438960121,0.49871482094599107
RIMKLB,0.4979401656980152,8.067186989517924e-300,10.0
